"","cell_clustering","CD11c","Tbet","Ly6C","CD62L","Gata3","CD49b","IgM","CD8a","Foxp3","CD5","CD38","CD45R","CD69","F4_80","CD11b_Mac1","CD25_IL2R","Ly6G","CD19","CD3e","ROR_gamma_t","CD206_MMR","CD44","CD4","CD117_ckit","I_A_I_E_MHC_class_II","FceR1a","proportion"
"115",115,0,0,0,0.605150130078151,0,0,0.0775777874317106,0,0,0,0.561851501146745,0.0852481382950238,0,0,0,0,0,0.686321133586004,0,0,0,0.0162096204841597,0,0,0.750497849752016,0.0179001877513889,0.42
"116",116,0,0,0,0.299229076454873,0,0,0.0292229309738866,0,0,0,0.417719543005231,0.0525677608642288,0,0,0,0,0,0.172942101768323,0,0,0,0.00793817332323173,0,0,0.721761609956671,0.00704404799662715,0.38
"117",117,0,0,0,0,0,0,0,0,0,0,0.383761970062197,0,0,0,0,0,0,0.0771073007034933,0,0,0,0,0,0,0.65384904274476,0,0.51
"118",118,0,0,0,0.0203196603317395,0,0,0.0605122360637344,0,0,0,0.500540232291496,0.0889937244718953,0,0,0,0,0,0.416265211960432,0,0,0,0.0502746120045853,0,0,0.826576287534209,0.630301764503853,0.31
"119",119,0,0,0,0,0,0,0.0182843999581762,0,0,0,0.425781459939239,0.00457735612120847,0,0,0,0,0,0.374718113055453,0,0,0,0,0,0,0.727262754870537,0.00411688500142274,0.6
"120",120,0,0,0,0.0336926773426875,0,0,0.102608230543391,0,0,0,0.792230147388551,0.258909522005145,0,0,0,0,0,0.65736223895511,0,0.0185734748902191,0,0.0774254203338154,0,0.0920874968347875,0.92292493253079,0.726195101203773,0.27
"121",121,0,0,0,0.0538874007446865,0,0,0.960978062088347,0,0,0,0.824843021749305,0.489279199331384,0,0,0,0,0,0.874284376884389,0,0.0556249073890372,0,0.521259342948118,0.0602109558281665,0.00527669740757161,0.822774586310468,0.183605586753609,0.18
"122",122,0,0,0,0.0121045411997747,0,0,0.665128061058689,0,0,0,0.559815137775485,0.106426071915943,0,0,0,0,0,0.618619983428515,0,0,0,0.242894857031131,0,0,0.761317122136152,0.0629025474289604,0.35
"123",123,0,0,0,0.0234279605998525,0,0,0.359515297326308,0,0,0,0.37800944759578,0.154912319146854,0,0,0,0,0,0.589179189832796,0,0,0,0.241933325278099,0,0,0.781280517814941,0.118466030235847,0.37
"124",124,0,0,0,0.0336821666071346,0,0,0.486910780228269,0,0,0,0.445376539507006,0.226619055895335,0,0,0,0,0,0.206881272551684,0,0,0,0.271984621128686,0,0,0.71133896163877,0,0.29
"125",125,0,0,0,0.0112577810300909,0,0,0.694108697169173,0,0,0,0.57710122341956,0.155498246967185,0,0,0,0,0,0.339545283998432,0,0,0,0.0248523715469224,0,0,0.774938579145937,0.0712200898881293,0.31
"126",126,0,0,0,0.563237467199695,0,0,0.356121109812843,0,0,0,0.480781736708459,0.106616589275765,0,0,0,0,0,0.491768214046061,0,0,0,0.00905415932797558,0,0,0.763886440636697,0.0568097895984823,0.44
"127",127,0,0,0,0.435138617708441,0,0,0.531068201881636,0,0,0,0.420320899529601,0.129238163850526,0,0,0,0,0,0.258798179769692,0,0,0,0.0375436210559323,0,0,0.601702373643588,0,0.22
"128",128,0,0,0,0.465713782146614,0,0,0.812874753682972,0,0,0,0.503047353488861,0.152662269718464,0,0,0,0,0,0.655612520389334,0,0,0,0.0610762316819816,0,0,0.633085609617459,0,0.27
"129",129,0,0,0,0.566125098437554,0,0,0.690137651411156,0,0,0,0.216044055663766,0.255334205850763,0,0,0,0,0,0.647880483146051,0,0,0,0.024955273655951,0,0,0.727747541818388,0.0102123395641271,0.28
"130",130,0,0,0,0.34032714582837,0,0,0.477619786705929,0,0,0,0.134724499171128,0.0699405390031654,0,0,0,0,0,0.585337678515077,0,0,0,0.0061343519000423,0,0,0.63778355325337,0,0.34
"131",131,0,0,0,0.628813673765683,0,0,0.422943688791827,0,0,0,0.510210499244091,0.654673506331367,0,0,0,0,0,0.700231818359907,0,0,0,0.0431084651210758,0,0,0.756427861940833,0.0482755512986776,0.34
"132",132,0,0,0,0.622810638442271,0,0,0.43601534768125,0,0,0,0.466511063449955,0.220077829759752,0,0,0,0,0,0.647061665412525,0,0.039280172963742,0,0.0512948075177631,0,0,0.599618918997476,0,0.24
"133",133,0,0,0,0.493531402875786,0,0,0.116482116331108,0,0,0,0.561889594861867,0.197458910682983,0,0,0,0,0,0.621531639139807,0,0,0,0.0393178088067207,0,0.000796992623967363,0.847743470480821,0.656114596278516,0.31
"134",134,0,0,0,0.313738409379245,0,0,0.403027415620262,0,0,0,0.663405019402282,0.154622136297304,0,0,0,0,0,0.528042950550351,0,0,0,0.0148932567243856,0,0.00556943025629763,0.841126478685131,0.191634649752788,0.4
"135",135,0,0,0,0.334830970072356,0,0,0.0308434443219328,0,0,0,0.498164095674985,0.0450422805047136,0,0,0,0,0,0.497005971418899,0,0,0,0,0,0,0.767946718041662,0.0492336911914452,0.51
"136",136,0,0,0,0.0147543666608842,0,0,0.0457675776687072,0,0,0,0.488632111534259,0.568524403401085,0,0,0,0,0,0.363086707859232,0,0,0,0.0617962553711338,0,0,0.776616824222729,0.0635853466818773,0.36
"137",137,0,0,0,0,0,0,0.00950778716875637,0,0,0,0.377622888384349,0.0101050642825999,0,0,0,0,0,0.414447585153907,0,0,0,0,0,0,0.582372854574574,0,0.4
"138",138,0,0,0,0.100850930702713,0,0.705538212981677,0.178013389790538,0,0,0,0.499936037820174,0.162583746185701,0,0,0,0,0,0.495856941476453,0,0.0281406477605483,0,0.113724818613109,0,0,0.754374314206267,0.0643756029590044,0.37
"139",139,0,0,0.424475660499109,0.102029212731043,0,0,0.119582626329407,0,0,0,0.662460144086111,0.247914656748652,0,0,0,0,0,0.611943475115692,0,0.0953810561050149,0,0.354129017326441,0.0206502197691679,0.00852823665793691,0.826159433094777,0.227841495866948,0.15
"140",140,0,0,0.357286530311097,0.134488960946791,0,0,0.606384307283654,0,0,0,0.583992138477555,0.263632237546586,0,0,0,0,0,0.629598226633538,0,0.0200900035301805,0,0.102559885699013,0,0,0.77625827535036,0.086148292759326,0.2
"141",141,0,0,0,0.110061453871238,0,0,0.56174441231853,0,0,0,0.634537346765127,0.361239405943596,0,0,0,0,0,0.612225067541382,0,0.69176975764798,0,0.228000389638616,0,0,0.790346516987938,0.0914676986400198,0.27
"142",142,0,0,0,0.0370167822505802,0,0,0.408419191407926,0,0,0,0.563144325345341,0.193821880247306,0,0,0,0,0,0.64436436743578,0,0,0,0.279600838881026,0,0,0.637663470395546,0,0.28
"143",143,0,0,0,0.0143360176004002,0,0,0.354275297221341,0,0,0,0.666865517419203,0.116944653959363,0,0,0,0,0,0.462341410151899,0,0,0,0.234674482783376,0,0,0.815932036975012,0.114164696503839,0.36
"144",144,0,0,0,0.060347180348667,0,0,0.64950132345081,0,0,0,0.712225851740199,0.527121492011162,0,0,0,0,0,0.378123704631776,0,0.0258300384414688,0,0.350632185154188,0,0.0175668233021178,0.853691752976959,0.239515021110482,0.24
"145",145,0,0,0,0.0200597804811163,0,0,0.689761597431551,0,0,0,0.229111019599529,0.0902688550709532,0,0,0,0,0,0.27739728392625,0,0,0,0.0180487600852392,0,0,0.626085265590168,0,0.28
"146",146,0,0,0,0.402894582151034,0,0,0.412621431290854,0,0,0,0.154356433790831,0.108094517876599,0,0,0,0,0,0.281554327387487,0,0.000587219955829547,0,0.0246127195100325,0,0,0.707420900470563,0,0.28
"147",147,0,0,0,0.351815755214644,0,0,0.449951980668851,0,0,0,0.586059606454468,0.151064215020651,0,0,0,0,0,0.653535289634673,0,0,0,0.0177065059784137,0,0,0.687252492463755,0,0.38
"148",148,0,0,0,0.307558106773854,0,0,0.634709647571801,0,0,0,0.410820961719734,0.109740102088429,0,0,0,0,0,0.496543047201135,0,0,0,0.00603485355758224,0,0,0.754686766045536,0.057121920007154,0.38
"149",149,0,0,0,0.318170310094541,0,0,0.357553806123413,0,0,0,0.426941826652894,0.0513264592466641,0,0,0,0,0,0.457538421563442,0,0,0,0.204867423430468,0,0,0.722375024395939,0.0287040024350796,0.35
"150",150,0,0,0,0.415020499925083,0,0,0.523925631727852,0,0,0,0.374070644963159,0.187989433657932,0,0,0,0,0,0.5415959758394,0,0.0121632490309358,0,0.282151057376358,0,0,0.530125348573683,0,0.18
"151",151,0,0,0,0.612127297121272,0,0,0.432809477604861,0,0,0,0.268848245032151,0.177083752185858,0,0,0,0,0,0.636585868022038,0,0,0,0.23559761015811,0,0,0.725655771589532,0.0262388916859273,0.28
"152",152,0,0,0,0.585026288848905,0,0,0.104598810767054,0,0,0,0.219535949620399,0.210248836931812,0,0,0,0,0,0.592901852060933,0,0,0,0.0220291865321977,0,0,0.72148735077693,0.0108682009350731,0.35
"153",153,0,0,0,0.438656173771977,0,0,0.0807770192423594,0,0,0,0.541554659617753,0.588999929725003,0,0,0,0,0,0.393551673488733,0,0.0172937651351725,0,0.0335293736192461,0,0,0.802456290075998,0.113962747424565,0.3
"154",154,0,0,0,0.330626187283551,0,0,0.32966067687563,0,0,0,0.356705391538033,0.130210981135272,0,0,0,0,0,0.648179454945852,0,0,0,0.0126308327634728,0,0,0.786017793356197,0.159884509997541,0.38
"155",155,0,0,0,0,0,0,0.00405919688514522,0,0,0,0.298618365281503,0.139536392073196,0,0,0,0,0,0.632938025549979,0,0.000767841083026552,0,0.0399502123082839,0,0,0.798849011909205,0.107992751193557,0.36
"156",156,0,0,0,0.0361710289680652,0,0,0.34826631987769,0,0,0,0.490921993186972,0.561537911889954,0,0,0,0,0,0.598850801165132,0,0,0,0.0287631491290315,0,0,0.721633869810765,0.000183729093129812,0.38
"157",157,0,0,0,0.0143363312875288,0,0,0.0684253701382518,0,0,0,0.517454934271735,0.0932201558121595,0,0,0,0,0,0.663969696780028,0,0,0,0.0321959754382956,0,0,0.687471278836849,0,0.41
"158",158,0,0,0.343790480213706,0.0478882276184707,0,0,0.0851778280752508,0,0,0,0.346872874443338,0.0457747815030616,0,0,0,0,0,0.333780019947914,0,0,0,0.0582137833574339,0,0,0.686626114682969,0,0.27
"159",159,0,0,0.307249451320726,0.513921711719487,0,0,0.206376537370568,0,0,0,0.591573167991501,0.255418098175324,0,0,0,0,0,0.61637537264994,0,0.0125827610888652,0,0.0891298406066932,0,0,0.801236679234653,0.143893822588358,0.26
"160",160,0,0,0.401189816707261,0.611791698111219,0,0,0.63350724692624,0,0,0,0.724046427354685,0.461244541039233,0,0,0,0,0,0.766503017309891,0,0.0675054529361034,0,0.253542434883512,0,0.00103846486102623,0.837254762440684,0.205389680797491,0.18
"161",161,0.435233419209113,0,0,0.654445451991832,0,0,0.682591080176323,0,0,0,0.755051708005736,0.52803222613027,0,0,0,0,0,0.806724679849717,0,0.037361146594777,0,0.300021641991119,0.00336885786280272,0.0159674362724383,0.855201184827421,0.263075373881658,0.24
"162",162,0.36334990511919,0,0,0.514755696640455,0,0,0.566488551891644,0,0,0,0.53505356435863,0.268768205121047,0,0,0,0,0,0.655518589185081,0,0.0193713361474287,0,0.104659263353672,0,0,0.766878151877941,0.0720513520057857,0.31
"163",163,0.525655917930995,0,0,0.134951351225928,0,0,0.622618951642183,0,0,0,0.746483560268535,0.438627270522825,0,0,0,0,0,0.755656191194927,0,0.0355708650494646,0,0.326252334724762,0.00867041221951073,0.0203674307324709,0.848076445963143,0.268009495140098,0.2
"164",164,0.385451918312783,0,0,0,0,0,0.0260482330191624,0,0,0,0.388754993588143,0.0174557626891042,0,0,0,0,0,0.156462130326588,0,0,0,0.0548093337152383,0,0,0.711792304491586,0.0270443393555388,0.27
"165",165,0,0,0,0.00399040427482831,0,0,0.373206850498226,0,0,0,0.563686963466241,0.0486901305549073,0,0,0,0,0,0.453357193332839,0,0,0,0,0,0,0.780326581230491,0.0664320429619626,0.45
"166",166,0,0,0,0.0152162248561753,0,0,0.371819867355112,0,0,0,0.417259072587294,0.0308560466463276,0,0,0,0,0,0.403640323503792,0,0,0,0.00946252752042183,0,0,0.619469190969408,0,0.43
"167",167,0,0,0,0.0349779482347022,0,0,0.617530687120572,0,0,0,0.266009077756367,0.584129626075195,0,0,0,0,0,0.588327588866414,0,0,0,0.0611902593004045,0,0,0.747275008496989,0.0290076476716027,0.28
"168",168,0,0,0,0.374309285688992,0,0,0.464802363043452,0,0,0,0.270188243457859,0.623535475241819,0,0,0,0,0,0.629226995979759,0,0,0,0.0340864308981998,0,0,0.70355860310321,0,0.27
"169",169,0,0,0,0.375131640398545,0,0,0.679813065396969,0,0,0,0.195628784532139,0.345864845197385,0,0,0,0,0,0.62213554192339,0,0,0,0.27059926885497,0,0,0.703011646352855,0,0.22
"170",170,0,0,0,0.397207972481565,0,0,0.77545107840737,0,0,0,0.596201663099628,0.233348435820837,0,0,0,0,0,0.392652779683929,0,0.0468224634363734,0,0.261963688326894,0,0,0.756093297587043,0.0321436258529782,0.23
"171",171,0,0,0,0.474720118753914,0,0,0.139588223551078,0,0,0,0.104023366614382,0.125049721418902,0,0,0,0,0,0.563696004429856,0,0,0,0.0544467921071158,0,0,0.499315805938885,0,0.22
"172",172,0,0,0,0.340181089255833,0,0,0.0463441169933793,0,0,0,0.113623342218027,0.0208074243680254,0,0,0,0,0,0.163663746645378,0,0,0,0.000135076043433856,0,0,0.585169025756851,0,0.3
"173",173,0,0,0,0.319790999669566,0,0,0.0603448849199481,0,0,0,0.145772884137324,0.0662493457464222,0,0,0,0,0,0.442662423208394,0,0,0,0.00604235178096192,0,0,0.715537315927873,0.0126721265266851,0.42
"174",174,0,0,0,0,0,0,0,0,0,0,0.351501375367526,0.636068380471955,0,0,0,0,0,0.681763086774483,0,0.0749934528656281,0,0.294920469900259,0,0.00111292874399978,0.830587504680409,0.190831237784069,0.25
"175",175,0,0,0,0.0196611185122973,0,0,0.590858781794873,0,0,0,0.470015971255431,0.0807468666331441,0,0,0,0,0,0.677239127130736,0,0,0,0.00509364648983227,0,0,0.733229676012729,0.00887221351011195,0.42
"176",176,0,0,0,0.0102637474875191,0,0,0.0758166009781544,0,0,0,0.133888184764229,0.573800982143221,0,0,0,0,0,0.537203029327744,0,0,0,0.0398731936849237,0,0,0.70340211198637,0,0.28
"177",177,0,0,0,0,0,0,0.00635561941333313,0,0,0,0.189682823143284,0.0603200285511483,0,0,0,0,0,0.427426654394163,0,0,0,0.225660308177595,0,0,0.72497059858682,0.0246400790209181,0.41
"178",178,0.15972066436083,0,0,0,0,0,0,0,0,0,0.21389695379562,0,0,0.0153844200881419,0.570109528612655,0,0,0,0,0.0697646532716595,0.139490682537214,0.449701314651292,0.0567992347857165,0,0.743295000531871,0.0614797854591068,0.14
"179",179,0,0.224200962615514,0.868553316541948,0.048292148195569,0,0,0,0,0,0,0.497076737725499,0,0.625646813388612,0,0,0,0,0,0,0.145971770020978,0,0.595555592724574,0.092208272956581,0,0.580916736387588,0,0.2
"180",180,0,0.253174402541795,0.863098218648439,0.411049371556743,0,0,0.319954341656995,0,0,0,0.765679874183853,0.233417530406018,0,0,0,0,0,0.611632715450725,0,0.0856852577818822,0,0.152391619066793,0,0,0.790695135269597,0.142844026176,0.13
"181",181,0.695444225692143,0,0,0.595607585987825,0,0,0.637407864394801,0,0,0,0.644677134486752,0.370860328115386,0,0,0,0,0,0.727862269201184,0,0.00874844938628496,0,0.0652422982840156,0,0,0.807203909734148,0.141645081544632,0.23
"182",182,0.897832354287257,0,0,0.112551261804147,0,0,0.610651661590885,0,0,0,0.628860178455018,0.318969935309936,0,0,0,0,0,0.669223925088056,0,0.0116859332877809,0,0.140406485534459,0,0,0.798460500587472,0.15689707345492,0.18
"183",183,0.414921308406456,0,0,0.060380178700322,0,0,0.0698600445376276,0,0,0,0.576061725174311,0.249199126588253,0,0,0,0,0,0.616936145198735,0,0.0313092743623618,0,0.355594830900684,0.0055157351306862,0,0.796473282349411,0.165403961107562,0.26
"184",184,0.344141172910323,0,0,0.0877520572072865,0,0,0.151675274726938,0,0,0,0.633533235752879,0.22589504846442,0,0,0,0,0,0.582694567293467,0,0.00121314396451035,0,0.0664905428651096,0,0,0.828123834405355,0.215663035053172,0.3
"185",185,0.42101689037458,0,0,0.0598816568565615,0,0,0.589826183759782,0,0,0,0.559030371153481,0.281613117350103,0,0,0,0,0,0.618927895822585,0,0,0,0.0601178875865771,0,0,0.773905585572547,0.0904622250401886,0.28
"186",186,0,0,0,0.00707163956072352,0,0,0.402761357821819,0,0,0,0.188775687763017,0.0777292473612964,0,0,0,0,0,0.503645069073032,0,0,0,0.00264732181187061,0,0,0.72418113443064,0.0129028465160343,0.49
"187",187,0,0,0,0.0110749764771854,0,0,0.451555241796248,0,0,0,0.0973774646132653,0.146750308550688,0,0,0,0,0,0.540978326970922,0,0,0,0,0,0,0.532881683032928,0,0.32
"188",188,0,0,0,0.0629905461262122,0,0,0.811464220553237,0,0,0,0.148453440855317,0.232435655701204,0,0,0,0,0,0.661228775734097,0,0,0,0.0371541119112912,0,0,0.644518905801668,0,0.23
"189",189,0,0,0,0.547299226590158,0,0,0.747657117256638,0,0,0,0.142573041845708,0.371061360927806,0,0,0,0,0,0.670350041150484,0,0,0,0.0685037185267789,0,0,0.489322557256596,0,0.16
"190",190,0,0,0,0.393098465149296,0,0,0.524685894841247,0,0,0,0.0537589387576874,0.123522949184734,0,0,0,0,0,0.408910860514057,0,0,0,0.0111355519538966,0,0,0.418229399301516,0,0.17
"191",191,0,0,0,0.534145209936277,0,0,0.588645527841066,0,0,0,0.313951691793396,0.239714600222205,0,0,0,0,0,0.677605748473185,0,0,0,0.118618451276376,0,0,0.174238856471169,0,0.05
"192",192,0,0,0,0.385853698748191,0,0,0.0940783022167447,0,0,0,0.434209606227296,0.0700035525508147,0,0,0,0,0,0.501538268590896,0,0,0,0.0151922512469286,0,0,0.619462865544944,0,0.38
"193",193,0,0,0,0.0249396490017932,0,0,0.0762017390827566,0,0,0,0.111688435938899,0.0275752539786939,0,0,0,0,0,0.611121554299128,0,0,0,0.0307022151324607,0,0,0.627599217802962,0,0.34
"194",194,0,0,0,0,0,0,0.00296605713265835,0,0,0,0.0996771024625354,0,0,0,0,0,0,0.346572611586416,0,0,0,0,0,0,0.666735676166254,0,0.51
"195",195,0,0.889855816000219,0.00596055614020001,0,0.353069916293074,0.111378828792194,0,0,0,0,0.682683362551831,0,0.847256622628184,0,0,0,0,0,0,0.255941820695698,0,0.821272915183331,0.315929619982179,0.924208559625676,0.293323271744201,0,0.22
"196",196,0,0,0,0,0,0,0.0454742835094131,0,0,0,0.804718220598411,0.701153190185398,0,0,0,0,0,0.789265375011375,0,0.0953137083697188,0,0.347324993114511,0.0324367595667827,0.105545380302077,0.93172725892603,0.546171143056744,0.25
"197",197,0,0,0,0,0,0,0.0238316647255878,0,0,0,0.288950714580055,0.0917779692573776,0,0,0,0,0,0.536280057752132,0,0,0,0.262737963139891,0,0,0.524396357301629,0,0.24
"198",198,0.522672430463273,0,0,0,0,0.0230082222444877,0,0,0,0.00188475192703536,0.0206532135921795,0,0,0,0,0,0,0,0,1,0,0.196388779332439,0,0,0,0,0.03
"199",199,0,0.00363717062491117,0.52222373663421,0.0102287839978209,0.0153370192663408,0,0,0.868588535686628,0,0.605571810727247,0,0,0,0,0,0,0,0,0.347598810778971,0.0172690500909396,0,0.110773849173262,0,0,0,0,0.18
"200",200,0,0.574502521746705,0.838078320227141,0.742023947628736,0.190507312674887,0.149910591565343,0,0,0,0.58615695432592,0.242158898194286,0,0.026339279222976,0,0,0,0,0,0.428139560409702,0.144654055583679,0,0.522555913755062,0.0655331950869092,0,0,0,0.15
"201",201,0.866430140788961,0,0,0.657816451749153,0,0,0.533685972998117,0,0,0,0.76592163805246,0.511012344616008,0,0,0,0,0,0.810673187753519,0,0.0633066337066972,0,0.341233589722183,0.017249825510243,0.0348025628750381,0.862490741568349,0.301698614883087,0.16
"202",202,0.500721895875,0,0,0.572956268975371,0,0,0.165762295139334,0,0,0,0.701120404715322,0.345309920710268,0,0,0,0,0,0.698101211877339,0,0.0678598405075382,0,0.334697799266344,0.00981109921350883,0.0227657451553591,0.849066689114193,0.273938354699999,0.26
"203",203,0.422627811430533,0,0,0.615504137273858,0,0,0.223538838126898,0,0,0,0.718334039635057,0.388777778903863,0,0,0,0,0,0.716079808749827,0,0.0113489345818554,0,0.0618740078558955,0,0.0127038643269972,0.86012764801692,0.272655266789684,0.26
"204",204,0.579818770010727,0,0,0,0,0,0,0,0,0,0.320874866127595,0,0,0.214093640375221,0.479136038320059,0,0,0,0,0.189902302888605,0.731962929436918,0.429105098653335,0.170577920919935,0.00854733433351782,0.78671499154137,0.121798172222423,0.16
"205",205,0.687955078395976,0,0,0,0,0,0,0,0,0,0.0850864854644846,0,0,0,0.122962255767974,0,0,0,0,0.157922665731296,0,0.397023152390575,0.0167465620764337,0.0327907121287864,0.643286664469653,0,0.17
"206",206,0.395483010420928,0,0,0.0431806276123479,0,0,0.166277951636796,0,0,0,0.202225178761108,0.0924745796067179,0,0,0,0,0,0.495115277082474,0,0,0,0.0422073250053045,0,0,0.652868930263243,0,0.29
"207",207,0,0,0,0,0,0,0.35999885631719,0,0,0,0.0989954332235091,0.0130432803357833,0,0,0,0,0,0.160310611421225,0,0,0,0,0,0,0.61398162194316,0,0.4
"208",208,0,0,0,0,0,0,0.445317648069098,0,0,0,0.0708113394583424,0.00984082151986436,0,0,0,0,0,0.183336036047579,0,0,0,0.00391417187077317,0,0,0.418546706324596,0,0.22
"209",209,0,0,0,0.037876216766968,0,0,0.812770701214961,0,0,0,0.141761208948502,0.125660113323118,0,0,0,0,0,0.556333418734182,0,0,0,0.0630690632452787,0,0,0.407666129442854,0,0.15
"210",210,0,0,0,0.422700717941191,0,0,0.108916841776071,0,0,0,0.0250821290247707,0,0,0,0,0,0,0.235477475689417,0,0,0,0,0,0,0.301887959770628,0,0.11
"211",211,0,0,0,0,0,0,0.0752133232190329,0,0,0,0.0742841240506559,0.0136264613070188,0,0,0,0,0,0.466735188573974,0,0,0,0.00845750051266845,0,0,0.364483666450898,0,0.2
"212",212,0,0,0,0,0,0,0.00314998466111845,0,0,0,0.0230758054234498,0,0,0,0,0,0,0.347143594572934,0,0,0,0,0,0,0.520463774371956,0,0.4
"213",213,0,0,0,0,0,0,0,0,0,0,0.340772151153326,0,0,0,0,0,0,0.0773871395144498,0,0,0,0,0,0,0.491832973976096,0,0.3
"214",214,0,0,0,0.00303510913325534,0,0,0.0490158516325951,0,0,0,0.206075631402218,0.000318007284965284,0,0,0,0,0,0.21231141591531,0,0.614185084818984,0,0.0326281054246744,0,0,0.639892482251842,0,0.26
"215",215,0,0,0.00904600832821644,0,0,1,0,0,0,0,0.042592524726343,0,0,0,0,0,0,0,0,0.162660778654121,0,0.448207170755146,0.0315910713799259,0,0.0437430163055802,0,0.07
"216",216,0,0,0,0.0385711093058399,0,0,0.467309246948494,0,0,0,0.130103179958822,0.170196189975408,0,0,0,0,0,0.504858668878191,0,0,0,0.249623570920339,0,0,0.624036721379714,0,0.29
"217",217,0,0.147336805968258,0,0,0.100342858089532,0.0134897693820082,0,0,0,0,0.674429714635175,0,0.941631206455876,0.0608967524522185,0,0,0,0,0,0.331996035175395,0,0.868219432610233,0.367277285569069,0.828711482176651,0.110529044071071,0,0.19
"218",218,0,0.10902978388327,0,0,0.118932980661649,0,0,0.879511570995447,0,0,0.709281547330317,0,0.594264469547376,0,0,0,0,0,0.809302361962314,0.0570656149893129,0,0.229637209006439,0,0.102480347671517,0.0164135266431992,0,0.19
"219",219,0,0.346239439826035,0.709038168081514,0.0698434911187711,0.114652512270894,0,0,1,0,0.719567512247789,0.0433770488949437,0,0,0,0,0,0,0,0.436493272541547,0.14534102347134,0,0.472428575444997,0.0150797464624082,0,0,0,0.12
"220",220,0,0.202370325541126,0.710484088458684,0.932076548322732,0.101690003698216,0,0,1,0.00169793040087419,0.754996391864723,0,0,0,0,0,0,0,0,0.428827840734829,0.146900537196645,0,0.465571407604751,0.00844928028767422,0,0,0,0.28
"221",221,1,0,0,0.469408818770159,0,0,0.380501467549926,0,0,0,0.638418315953988,0.304700482619838,0,0,0,0,0,0.678191158809384,0,0.00556652433171576,0,0.153633117970616,0,0,0.820988040505685,0.20046423858173,0.14
"222",222,0.428845569358215,0,0,0.466009633114855,0,0,0.101773375040503,0,0,0,0.426199152554247,0.131557949806034,0,0,0,0,0,0.47652561581355,0,0,0,0.0843041658597096,0,0,0.740194886117156,0.0470601658044392,0.3
"223",223,0.676734400781237,0,0,0.067016517836789,0,0,0.122038351629509,0,0,0,0.569597111069365,0.184172243501645,0,0,0,0,0,0.522862294879975,0,0,0,0.0791368050335429,0,0,0.79907930923674,0.153960197335407,0.3
"224",224,0.659090736554003,0,0,0.211575495262809,0,0,0.559450391737582,0,0,0,0.226559931416047,0.158521984380577,0,0,0,0,0,0.537824916067537,0,0,0,0.0616405011700729,0,0,0.623383591400984,0,0.19
"225",225,0.841093987294269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119088623066325,0,0,0.329831007137058,0,0.17
"226",226,0.437687264063458,0,0,0,0,0,0,0,0,0,0.0123666794243012,0,0,0,0,0,0,0.0075216933810778,0,0,0,0.0101689409624128,0,0,0.462572894719739,0,0.25
"227",227,0.685605074136999,0,0.48870399694765,0,0,0.15529225440771,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819625723657904,0,0.0757159765210296,0,0,0.0427971698692549,0,0.14
"228",228,0,0.201451948760255,0.847979293239794,0.0605843431738088,0,0,0,0,0,0,0.282892350717895,0,0.182246224041087,0,0,0,0,0,0,0.0819719738488122,0,0.218460502938596,0,0,0.454518633488058,0,0.18
"229",229,0,0,0.648145184960953,0,0,0,0,0,0,0,0.0474492675813273,0,0,0,0,0,0,0,0,0.0276341853152403,0,0.0280207210119993,0,0,0.0165741042894381,0,0.22
"230",230,0,0,0,0.0704132148841665,0,0,0.555783319923262,0,0,0,0.0336590086430773,0.0265626870984771,0,0,0,0,0,0.391817794356004,0,0,0,0.007298553008135,0,0,0.148682285183752,0,0.09
"231",231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00959339544277796,0,0,0,0,0,0,0.431306214732076,0,0.48
"232",232,0,0,0,0,0,0,0,0,0,0,0.0381648771361079,0,0,0,0,0,0,0.0403860630726358,0,0,0,0,0,0,0.593230236605524,0,0.56
"233",233,0,0,0,0,0,0,0.0180364722414027,0,0,0,0.183969082477545,0.0671511679047525,0,0,0,0,0,0.122824468338839,0,0,0,0.013029024411689,0,0,0.752368645705948,0.0885496850081361,0.37
"234",234,0,0,0,0,0,0,0.386897957144484,0,0,0,0.429235335492919,0.0924996043103161,0,0,0,0,0,0.145322752055447,0,0,0,0.00816053899157963,0,0,0.725316643691617,0.0160523131871727,0.38
"235",235,0.0133748243308102,0,0,0,0,0,0,0,0,0,0.556889562299918,0,0,0.394043447468117,0.596688991549208,0,0,0,0,0.137438242083618,0.964325879442809,0.481789001891742,0.174135459824521,0.0890390157300303,0.888660295959765,0.357511135302372,0.17
"236",236,0,0,0,0.40006419817159,0,0,0.422106677612294,0,0,0,0.653208155404904,0.323267380457922,0,0,0.0992466074094984,0,0,0.650715982141009,0,0.0563919933678759,0.727816319857201,0.287848377428927,0.031543150114836,0,0.81653556200239,0.179980315441617,0.24
"237",237,0,0,0,0,0,0,0,0.743436042632869,0,0.382986703422446,0,0,0,0,0,0,0,0,0.16058068395614,0,0,0.0488997809862807,0,0,0,0,0.2
"238",238,0,0.297521745366891,0,0,0.161768043476446,0,0,0.9862315051523,0,0.697567656169178,0.395747121917739,0,0.120203759140967,0,0,0,0,0,0.336303734172314,0.183684434184711,0,0.618543984531106,0.111143491854358,0,0.00745434513759877,0,0.19
