"","cell_clustering","CD117_ckit","CD11b","CD11c","CD19","CD206_MMR","CD25_IL2R","CD38","CD3e","CD4","CD44","CD45R","CD49b","CD5","CD62L_L_selectin","CD69","CD8a","F4_80","FceR1a","Foxp3","Gata3","IA_IE_MHC_class_II","IgM","Ly6C","Ly6G","ROR_gamma_t","Tbet","proportion"
"170",170,0,0,0,1.69477495042329,0,0,1.45155281120269,0,0,0.605987947762139,0.314012672008209,0,0,0.262712572240904,0,0,0,0.0248179796574404,0,0,4.50914479579343,1.87600950586903,1.58194106933399,0,0,0,0.23
"171",171,0,0,0,1.81001825121523,0,0,2.08041670418176,0,0,0.909993807867958,0.443745423895378,0,0,1.17799758038532,0,0,0,0.169514221273705,0,0,4.87432529481642,1.26218739953573,3.71827355957692,0,0,0.127262014953717,0.11
"172",172,0,0,0,0,0,0,0.561975025371466,0,0.210977084420773,2.72807663891073,0,0,0,0,0.62410272739388,0,0,0,0,0,3.52104493567705,0,3.50464751862416,0,0,0.0118260108075965,0.17
"173",173,0,3.12412162411938,0.141635288339538,0,0,0,0,0,0,1.81197060483741,0,2.52688783064697,0,2.50473516898936,0,0,0,0,0,0,0,0,1.89471095066056,0,0.0447564682621856,1.08362581632245,0.06
"174",174,0,0,0,0,0,0,0.202191335323985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89506053779091,0,0,0.110250194026513,0.32
"175",175,0,0,0,0,0,0,0,0.480028027895598,0,0.935332087287938,0,0,2.83023152810127,0.607638960816446,0,3.22997790696716,0,0,0,0,0,0,2.5558450660622,0,0,0,0.15
"176",176,0,0,0,0,0,0,0,0.818075955248265,0,0.373416853384454,0,0,2.50085715517833,0,0,3.251075426123,0,0,0,0,0,0,0,0,0,0,0.15
"177",177,0.246404565498896,0,0,0,0,0,1.77833895556339,1.75297149579467,0,1.32523847338687,0,0,0,0,1.73051764133922,3.20316965315834,0,0,0,0,0.0126104767641072,0,0,0,0,0.0217501105931711,0.14
"178",178,0.395616034973029,0,0,0,0,0,1.5369589194193,1.87601961270983,0,1.18823131372999,0,0,0,0,1.57127807941806,0,0,0,0,0,0,0,0,0,0,0,0.14
"179",179,0,0,0,0,0,0,0.00156235258795921,0,0,0.80036823849584,0,0,0,0,0,0,0,0,0,0,0.0588602537480371,0,0,0,3.50502942605875,0,0.03
"180",180,0,0,2.18009432729207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111869590965415,0,0,0,0,0,0.149119379483658,0,0,0.39
"181",181,0,0,5.89015778133722,1.9052967959952,0,0,1.82000442525224,0,0,0.991402956493829,0.689742716632456,0,0,0.815358395856685,0,0,0,0.246060285391906,0,0,4.93263925787117,1.31779817949966,0,0,0,0,0.09
"182",182,0,0,3.11600540243326,0.543018932589183,0,0,0.49467804357824,0,0,0.105015861542998,0.163793077517647,0,0,0,0,0,0,0.0990245163237303,0,0,3.95125096605692,0.123299370233718,0,0.033185342226821,0,0,0.28
"183",183,0,0,2.38548711885635,1.53754067679376,0,0,1.13036153633714,0,0,0.278651921402216,0.36475846988879,0,0,1.65217765766737,0,0,0,0.206914206288565,0,0,4.42687588570135,0.517801211985034,0,0,0,0,0.26
"184",184,0.0227762564074813,0,3.225336388789,1.49076915854172,0,0,1.79145239230256,0,0,0.430134400128449,0.515396721226862,0,0,0.231344236560491,0,0,0,0.55391234390027,0,0,5.01261705710262,0.383685848046478,0,0.157659693487883,0,0,0.27
"185",185,0.0648546203031998,0,2.37946803165854,1.92193545504584,0,0,1.97249980571683,0,0.201617398628858,2.09666785951747,0.569540968838019,0,0,0.208378798135256,0,0,0,0.557917034690611,0,0,5.07356659963802,0.20744742518892,0,0.0221411346547177,0,0,0.26
"186",186,0,0,0,1.49891228130651,0,0,1.85302005140901,0,0,1.44978752049615,1.11749763027146,0,0,0.0373008069892264,0,0,0,0.182680542723175,0,0,5.15860466117785,0.125230502375652,0,0,0,0,0.29
"187",187,0,0,0,1.86115152969636,0,0,1.81984678204239,0,0,0.483621975544736,0.442277465663523,1.20025260548026,0,1.7098135220525,0,0,0,0.149278684650236,0,0,4.94265366052877,1.39221542578912,0,0,0,0,0.26
"188",188,0,0,0,1.88639213901465,0,0,1.41176766963806,0,0,1.94415688001643,0.132522743665359,0,0,0,0,0,0,0.17386622177786,0,0,4.90612012432298,0,0,0,0,0,0.35
"189",189,0,0,0,2.28983744966752,0,0,2.1880755671383,0,0,1.31584704387236,0.345243388403372,0,0,0.0412423389382814,0,0,0,0.143176578346932,0,0,5.16368740956341,0.139487551499808,0,0,0,0,0.33
"190",190,0,0,0,1.92506100402652,0,0,0.464899665107762,0,0.0256006617741701,2.29211883302882,0.168623165741247,0,0,0,0,0,0,0,0,0,4.17176648493721,0,0,0,0,0,0.22
"191",191,0,0,0,1.83706582353489,0,0,0.384200306228992,0,0,1.7642424342755,0.151034381372294,0,0,0,0,0,0,0,0,0,2.50230288578581,0.00224200094419648,0,0,0,0,0.14
"192",192,0,0,0,1.71825164321285,0,0,1.8360869497172,0,0.00618753992588075,1.8299013632384,0.316393862028344,0,0,0.230926668435296,0,0,0,0.16868331952134,0,0,4.90593450133125,0.35737927547304,1.74515445006515,0,0,0,0.15
"193",193,0,0,0,0,0,0,1.02257604412354,0,0,0.751416456934357,0,0,0,0.286969797505529,0.224628086752654,0,0,0,0,0,2.87652361704315,0,4.52996392264315,0,0.0143033529810834,0.469851764952656,0.13
"194",194,0,0,0,0,0,0,0,0,0,0.0551774914132645,0,0,0,0,0,0,0,0,0,0,0,0,1.87203316334813,0,0,0,0.31
"195",195,0,0,0,0,0,0,0.0203318683867853,0,0,0.688313604486573,0,0,0,0,0,0,0,0,0,0,1.94931019496601,0,2.81293481727281,0,0,0,0.19
"196",196,0.0756505484011766,0,0,0,0,0,0.109853355949877,0.58244549471444,2.83229931118944,1.73361452479049,0,0,3.25471649538439,0,0,0,0,0,0,0.0303474065802474,1.98594300638651,0,0,0,0,0,0.15
"197",197,0,0,0,0,0,0,0,0.372745279534156,0,0.419869295025951,0,0,0.861119662585823,0,0,2.66255328778292,0,0,0,0,0,0,0,0,0,0,0.12
"198",198,0.360661375727743,0,0,0,0,0,0.737879834138532,0,0.712473203125161,3.65819859468044,0,0,0,0,1.92206244912514,0,0,0,0,0.25131341995359,1.75326225914618,0,0,0,0.139898361165256,0.455759121246033,0.2
