"","cell_clustering","CD117_ckit","CD11b","CD11c","CD19","CD206_MMR","CD25_IL2R","CD38","CD3e","CD4","CD44","CD45R","CD49b","CD5","CD62L_L_selectin","CD69","CD8a","F4_80","FceR1a","Foxp3","Gata3","IA_IE_MHC_class_II","IgM","Ly6C","Ly6G","ROR_gamma_t","Tbet","proportion"
"191",191,0,0,0,0.618341103447704,0,0,0.127125679061583,0,0,0.328686630191097,0.0884682791994786,0,0,0,0,0,0,0,0,0,0.404299275840821,0.000711986213255253,0,0,0,0,0.14
"192",192,0,0,0,0.578349236839356,0,0,0.607531531116976,0,0.00137902043885497,0.340919196239557,0.185327474900755,0,0,0.0682129202685807,0,0,0,0.109110999282242,0,0,0.792656147853919,0.113491975861388,0.334954788213124,0,0,0,0.15
"193",193,0,0,0,0,0,0,0.338353905225241,0,0,0.139992405976399,0,0,0,0.0847673768013509,0.0742794363823812,0,0,0,0,0,0.46476244818954,0,0.869454910575615,0,0.00960795006266048,0.276277515331809,0.13
"194",194,0,0,0,0,0,0,0,0,0,0.0102798251321235,0,0,0,0,0,0,0,0,0,0,0,0,0.359307149996845,0,0,0,0.31
"195",195,0,0,0,0,0,0,0.00672748702527133,0,0,0.128236048956778,0,0,0,0,0,0,0,0,0,0,0.314951760912188,0,0.539898337331554,0,0,0,0.19
"196",196,0.0338547651533492,0,0,0,0,0,0.0363487020856208,0.263268778043953,0.631236110937761,0.322980507176001,0,0,0.620700578184533,0,0,0,0,0,0,0.0144228580454379,0.320870556439879,0,0,0,0,0,0.15
"197",197,0,0,0,0,0,0,0,0.168483051470286,0,0.0782236165629154,0,0,0.164222436335416,0,0,0.780410425419329,0,0,0,0,0,0,0,0,0,0,0.12
"198",198,0.161401423164788,0,0,0,0,0,0.244152525284039,0,0.158789296071687,0.681539535210814,0,0,0,0,0.635582653428213,0,0,0,0,0.119438798545091,0.283276123669274,0,0,0,0.0939735228307292,0.267990900535087,0.2
"199",199,0,0,0,0,0,0,0,0,0,0.264892817947576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37
"200",200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27
"201",201,0,0,0.831004141931491,0.687690177604385,0,0,0.62371463832579,0,0,0.223133716018215,0.40072920455764,0,0,0.601759515032506,0,0,0,0.151371859607362,0,0,0.807241401992971,0.269427315222443,0,0,0,0,0.15
"202",202,0.155469846054514,0,0.758308593458406,0.598194500252767,0,0.0428670118011871,0.644422801155942,0,0.0961439201489186,0.162303581247611,0.604690716753374,0,0.00514414362956121,0.30993395693137,0.029614738526796,0,0.23725639280877,1,0.0211252650266095,0.0654497976218046,0.830860133606596,0.43041983319554,0.017523881666561,0.935585713920962,0.0232041367918008,0.0399536467304601,0.18
"203",203,0,0,0.77092876048339,0.570842601257506,0,0,0.401467760438181,0,0,0.0748171984103092,0.369907655543859,0,0,0.0804061289379147,0,0,0,0.141885966734602,0,0,0.727640259750169,0.595571634588623,0,0.107754442413869,0,0,0.2
"204",204,0,0,0.415770750774394,0.495565722068163,0,0,0.238663941458789,0,0,0.0675189252289116,0.206399285569609,0,0,0.0664447546599618,0,0,0,0.0838547486228153,0,0,0.661317816944144,0.533247807333164,0,0,0,0,0.3
"205",205,0.00125104535660823,0,0,0.782796212405184,0,0,0.745924464000474,0,0,0.255869794492505,0.698063325043654,0,0,0.0735735863565432,0,0,0,0.114457844557323,0,0,0.861663243257051,0.466878716905595,0,0,0,0,0.28
"206",206,0.0809269456371559,0,0,0.729086920157491,0,0,0.834590595810491,0,0.00582508165455445,0.271103244940102,0.197895982941039,0,0,0.16408332250013,0,0,0,0.562917017117891,0,0,0.919656526277443,0.327546985466108,0,0,0,0,0.22
"207",207,0,0,0,0.582507218064469,0,0,0.659247815205292,0,0,0.19922013463694,0.0834600260346669,0,0,0,0,0,0,0.0846144590725812,0,0,0.814275583765073,0.37375493969517,0,0,0,0,0.41
"208",208,0,0,0,0.754486054124337,0,0,0.687112564710916,0,0,0.361193303183791,0.180125490148286,0,0,0.0482165003309081,0,0,0,0.106167023082709,0,0,0.814005994444581,0.450363963039468,0,0,0,0,0.29
"209",209,0,0,0,0.687694644737088,0,0,0.471717082204302,0,0,0.198127969228749,0.0991639422015408,0,0,0.338909988117117,0,0,0,0.00997776232601126,0,0,0.741198653500792,0.373255588219218,0,0,0,0,0.39
"210",210,0,0,0,0.609955209361254,0,0,0.152724954262643,0,0,0.25107494261776,0.138245201432468,0,0,0.394150067464056,0,0,0,0,0,0,0.700805183045779,0.101030670881311,0,0,0,0,0.25
"211",211,0,0,0,0.451887307517038,0,0,0.0574369054937886,0,0,0.217261800386675,0.0189756869603914,0,0,0,0,0,0,0,0,0,0.587350651688701,0.0174076808251089,0,0,0,0,0.34
"212",212,0,0,0,0.215221486220926,0,0,0.255928935517124,0,0,0.411439100660867,0.0196717104299498,0,0,0,0,0,0,0,0,0,0.673400474801568,0,0,0,0,0,0.23
"213",213,0,0,0,0.0555803822416799,0,0,0.00796207949404348,0,0,0.203606307700967,0,0,0,0,0,0,0,0,0,0,0.458501427256641,0,0,0,0,0,0.28
"214",214,0,0,0,0.207908311101174,0,0,0.194566466568295,0,0,0.0436581426305902,0,0,0,0,0,0,0,0,0,0,0.624725034358109,0.0532679328488936,0.291539797736864,0,0,0,0.25
"215",215,0,0,0,0.112990770187863,0,0,0.011044236413087,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491951485031181,0.321422806531658,0,0,0,0,0.36
"216",216,0,0,0,0.00064048267633452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409329892108791,0,0,0,0,0,0.54
"217",217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270442527502989,0,0,0,0,0,0.49
"218",218,0,0.0403519934491386,0,0,0.838224844085439,0,0,0,0,0.0928456946265176,0,0.00602014207447548,0,0,0,0,0,0,0,0,0.101944796729478,0,0,0,0,0,0.13
"219",219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139148506519227,0,0,0,0,0,0.48
"220",220,0,0,0,0.203619291377521,0,0,0,0,0,0.00620661486493858,0,0,0,0.491001274213644,0,0,0,0,0,0,0.138733572548319,0.0721531448330002,0,0,0,0,0.09
"221",221,0.0293028086057698,0,0.429480895834375,0.673518909612846,0,0,0.705831121481125,0,0,0.184321626576656,0.390982056939294,0,0,0.584359066288447,0,0,0,0.372732998226348,0,0,0.853480813760682,0.146856890823222,0,0,0,0,0.26
"222",222,0,0,0.374659827320808,0.673737959486293,0,0,0.540358962763753,0,0,0.288495514399124,0.328462608316642,0,0,0.525680047001256,0,0,0,0.137775678409698,0,0,0.75925482301211,0.609031963764173,0,0,0,0,0.2
"223",223,0.0410484729555256,0,0.542741976054785,0.748186882397808,0,0,0.740842772910869,0,0.0298624850256052,0.309571917141733,0.531792640022334,0,0,0.102560381678732,0,0,0,0.465346157782803,0,0,0.850887546628272,0.723992775483282,0,0.132590211586861,0,0,0.2
"224",224,0.000346608106894378,0,0.396792102619949,0.628711676588391,0,0,0.641461725962602,0,0,0.0640271531782082,0.323679350080211,0,0,0.093267220533886,0,0,0,0.299438926569874,0,0,0.811604073160684,0.534232665171265,0,0,0,0,0.33
"225",225,0.00462653750361896,0,0,0.780872535322998,0,0,0.739196722721992,0,0.0971054339729465,0.542841185860433,0.249702302126773,0,0,0.0463313600238052,0,0,0,0.13731495765689,0,0,0.829268862373502,0.616242498080661,0,0,0,0,0.17
"226",226,0,0,0,0.638887612901655,0,0,0.50790058059595,0,0,0.241128916496713,0.595061573218814,0,0,0.0143371522344587,0,0,0,0,0,0,0.719981750335705,0.407770051290303,0,0,0,0,0.32
"227",227,0,0,0,0.427753706394602,0,0,0.540794222797217,0,0,0.353841256006515,0.0958939967741409,0,0,0,0,0,0,0.0317220429671732,0,0,0.757082039811558,0.339193136537508,0,0,0,0,0.26
"228",228,0,0,0,0.319714859783016,0,0,0.48061787297069,0,0,0.25516713183511,0.104188993869533,0,0,0.446199255479451,0,0,0,0,0,0,0.728427601241881,0.487371296562989,0,0,0,0,0.28
"229",229,0,0,0,0.53417298136469,0,0,0.351160711118106,0,0,0.20435302450278,0.0974903205947247,0,0,0.0132799066811732,0,0,0,0.0993183225583788,0,0,0.781950038664926,0.511719852662894,0,0,0,0,0.37
"230",230,0,0,0,0.60964944313046,0,0,0.122410473414128,0,0,0.218077658406378,0.133697727963432,0,0,0.0156668004494861,0,0,0,0,0,0,0.631241225543336,0.39442808957682,0,0,0,0,0.32
"231",231,0,0,0,0.397140891072906,0,0,0.21328392502612,0,0,0.21508224258943,0.0320185076749092,0,0,0,0,0,0,0.0304391753427151,0,0,0.74473890115374,0.0216558408880036,0,0,0,0,0.41
"232",232,0,0,0,0.0788816776836548,0,0,0.0935118387073996,0,0,0.19107127712453,0,0,0,0,0,0,0,0,0,0,0.639186023541316,0,0,0,0,0,0.42
"233",233,0,0,0,0.318679277957135,0,0,0.0223790888849458,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555302810695269,0.00440755445322404,0,0,0,0,0.52
"234",234,0,0,0,0.0130814651353779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.534060743595024,0,0,0,0,0,0.62
"235",235,0,0,0,0.048495966799864,0,0,0.320163252243994,0,0,0,0,0,0,0,0,0,0,0,0,0,0.601092168153926,0,0,0,0,0,0.54
"236",236,0,0,0,0.0430296264955973,0,0,0.324540662805726,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435806688037333,0,0,0,0,0,0.24
"237",237,0,0,0,0,0,0,0.0316624071234779,0,0,0.347590439514344,0,0,0,0,0,0,0,0,0,0,0.264445217275644,0,0,0,0.00962342618855891,0,0.17
"238",238,0,0,0,0.505407767725738,0,0,0,0,0,0.0154779859761628,0.0146653406257496,0,0,0.0475719370896815,0,0,0,0,0,0,0.0978203519853974,0.150823212897686,0,0,0,0,0.12
"239",239,0,0,0,0.147280869453102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312673727399181,0.438217951317802,0,0,0,0,0.23
"240",240,0,0,0,0.183749310173661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0660794006720008,0.472402117604196,0,0,0,0,0.12
"241",241,0.0127705980681413,0,0.502894065815623,0.720100712121169,0,0,0.646279071859592,0,0,0.0369131664261564,0.465117665876117,0,0,0.598862079791075,0,0,0,0.38755573350226,0,0,0.81182214524118,0.663050668193685,0,0.103155005307289,0,0,0.22
"242",242,0.0964669445053268,0,0.552699501409864,0.839782695308081,0,0,0.831068562583007,0,0.0642285648580744,0.354990143106845,0.625386591363358,0,0,0.698778385058129,0,0,0,0.590266863009302,0,0,0.887532440138538,0.6483921342251,0,0.176247762201369,0,0,0.16
"243",243,0.074606658342371,0,0,0.872221935407999,0,0,0.86611742127763,0,0.00858899854250259,0.303845773986554,0.812718487506082,0,0,0.510194280442848,0,0,0,0.358144608282929,0,0,0.913711648826454,0.839648629723484,0,0,0,0,0.22
"244",244,0.0420869768414086,0,0,0.92624004270319,0,0,0.864352685833241,0,0.118019714028989,0.539094156099144,0.0936367150435963,0,0.341495051164104,0.3149214697476,0,0,0,0.251069722447642,0,0,0.864526017808823,0.229684785920352,0,0,0,0,0.08
"245",245,0.132718429077791,0,0,0.833746805099085,0,0,0.907684784787159,0,0.0344694451807075,0.38005254951218,0.753621583930148,0,0,0.0670494293138358,0,0,0,0.535760225646839,0,0,0.945761025444087,0.644948218838993,0,0,0,0,0.18
"246",246,0.0522207449676004,0,0,0.712422864234127,0,0,0.814096688795192,0,0.00165183548590318,0.262039878666882,0.211750805821025,0,0,0.01721977690132,0,0,0,0.414517432950141,0,0,0.901839090599532,0.714716896218223,0,0,0,0,0.26
"247",247,0,0,0,0.725131488281822,0,0,0.595204427671148,0,0,0.222211979966423,0.125400077134572,0,0,0.0144575818857406,0,0,0,0.0376962793090873,0,0,0.77639428688525,0.713625779590954,0,0,0,0,0.39
"248",248,0,0,0,0.462362919501886,0,0,0.609797570882114,0,0,0.338259405455719,0.158266587096683,0,0,0.0150549593335696,0,0,0,0.092482099831151,0,0,0.798790855349954,0.739795406860091,0,0,0,0,0.25
"249",249,0,0,0,0.665602073282692,0,0,0.304467905668109,0,0.00457906040244446,0.422900294754726,0.21481737929113,0,0,0.0666305477732494,0,0,0,0,0,0,0.70279730530154,0.530251829887172,0,0,0,0,0.19
"250",250,0,0,0,0.196396015776056,0,0,0.164721416107408,0,0,0.232644346937727,0.111916627842741,0,0,0,0,0,0,0,0,0,0.696069877874292,0.429436219353152,0,0,0,0,0.27
"251",251,0,0,0,0.370876619453033,0,0,0.436103923263474,0,0,0.1883149620062,0.0414700699813242,0,0,0.00628820224885098,0,0,0,0,0,0,0.663092335804249,0.334657009163296,0,0,0,0,0.36
"252",252,0,0,0,0.358540058650803,0,0,0.0782690857149814,0,0,0,0,0,0,0,0,0,0,0,0,0,0.702478940010281,0.0209625943520271,0,0,0,0,0.47
"253",253,0,0,0,0.0480254682501116,0,0,0.0448481005452253,0,0,0,0,0,0,0,0,0,0,0,0,0,0.655572538345926,0,0,0,0,0,0.5
"254",254,0,0,0,0.191253130932533,0,0,0.136467402809929,0,0,0.0188640830655979,0,0.678274499717002,0,0,0,0,0,0,0,0,0.596583641830518,0.0447853193825343,0,0,0,0,0.29
"255",255,0,0,0,0.152726036878805,0,0,0.377625890555373,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594005179895087,0.39085228102448,0,0,0,0,0.36
"256",256,0,0,0,0.430059840841602,0,0,0.366317583168104,0,0,0.00925308088021617,0.00728852930676727,0,0,0,0,0,0,0,0,0,0.512383345695599,0.0729052356541254,0,0,0,0,0.29
"257",257,0,0,0,0.366972958655088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317034585427828,0.0486451451701726,0,0,0,0,0.28
"258",258,0,0,0,0.55594035262635,0,0,0.0215307503375428,0,0,0.00714750154101678,0.0550077215078054,0,0,0.00130074495790572,0,0,0,0,0,0,0.461571939249069,0.102910441831875,0,0,0,0,0.3
"259",259,0,0,0,0.536804837104334,0,0,0.00300610514049543,0,0,0.00400677489333865,0.0825488627272309,0,0,0.0345469968164783,0,0,0,0,0,0,0.361022090659756,0.474612083250073,0,0,0,0,0.25
"260",260,0,0,0,0.643150238397988,0,0,0.0485459607372681,0,0,0.0654968766950862,0.16837874244895,0,0,0.58125344873462,0,0,0,0,0,0,0.180245647091772,0.585697973953896,0,0,0,0,0.09
"261",261,0,0,0,0.863466758768745,0,0,0.813329439729651,0,0,0.272980386936351,0.229689162587941,0,0,0.752191797980838,0,0,0,0.180339159419491,0,0,0.862078950578982,0.897398421385335,0,0,0,0,0.23
"262",262,0.0619786016736956,0,0,0.925003521120998,0,0,0.889165911881119,0,0.0299894336589761,0.383694178421331,0.767237357141122,0,0,0.86854896117157,0,0,0,0.360683002577313,0,0,0.916805582532751,0.800505698581018,0,0,0,0,0.2
"263",263,0.057255439745056,0,0,0.976928235759897,0,0,0.905437218196221,0,0.130253418887534,0.586305897229877,0.405703439763152,0,0,0.647693733447073,0,0,0,0.279075613065707,0,0,0.890174564750032,0.922943447159192,0,0,0,0,0.11
"264",264,0.00615472093821117,0,0,0.769968697679526,0,0,0.776200567712646,0,0,0.300102957978682,0.203212249105796,0,0,0.385970771430478,0,0,0,0.174890191639578,0,0,0.86440078447739,0.747555063273225,0,0,0,0,0.33
"265",265,0.0273336742728342,0,0,0.928148514402159,0,0,0.864459887117477,0,0.0789303458301745,0.519687599925262,0.344014680596454,0,0,0.0848489127117017,0,0,0,0.228203517574757,0,0,0.862210495301942,0.999982268505754,0,0,0,0,0.13
"266",266,0,0,0,0.745927172851666,0,0,0.625267281187934,0,0,0.384919042898979,0.720593692201173,0,0,0.0322424126157885,0,0,0,0.0629235336443465,0,0,0.792468285668098,0.707060715216683,0,0,0,0,0.22
"267",267,0,0,0,0.70937949102671,0,0,0.27185647637872,0,0,0.247918629632464,0.632128360140597,0,0,0.0519625773772082,0,0,0,0.0066915603886118,0,0,0.728522323467937,0.748640830688462,0,0,0,0,0.22
"268",268,0,0,0,0.673472501719071,0,0,0.525818658478011,0,0,0.261967263293418,0.108805281259416,0,0,0.0400366153885993,0,0,0,0,0,0,0.627651544139654,0.543608419877451,0,0,0,0,0.28
"269",269,0,0,0,0.655758379562635,0,0,0.257220737449504,0,0,0.251368714936753,0.626362270348264,0,0,0,0,0,0,0.0589177048081927,0,0,0.768317409623297,0.0432727128065663,0,0,0,0,0.22
"270",270,0,0,0,0.318811473156223,0,0,0.0741187757951084,0,0,0.231807721112296,0.0239761899334257,0,0,0,0,0,0,0,0,0,0.489716361201402,0.445927206990635,0,0,0,0,0.2
"271",271,0,0,0,0.405024397161095,0,0,0.0566635015774312,0,0,0,0.000242319384681177,0,0,0,0,0,0,0,0,0,0.586168788555472,0.364802826137555,0,0,0,0,0.46
"272",272,0,0,0,0.100124299008435,0,0,0.102833422128079,0,0,0,0,0,0,0,0,0,0,0,0,0,0.667651858482412,0.365505712380445,0,0,0,0,0.39
"273",273,0,0,0,0.101913659359596,0,0,0.309019342778938,0,0,0.00603797091135211,0.00341356523448429,0,0,0,0,0,0,0.0401463673991044,0,0,0.747757422251637,0.00188715962043991,0,0,0,0,0.47
"274",274,0,0,0,0.124227122861874,0,0,0.533236012837732,0,0,0.000284432805574048,0,0,0,0,0,0,0,0,0,0,0.695264569760376,0,0,0,0,0,0.41
"275",275,0,0,0,0.37324131534075,0,0,0.36384515445956,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650830049138184,0.0143430977513704,0,0,0,0,0.58
"276",276,0,0,0,0.651892728025092,0,0,0.594146666557405,0,0,0.00652963815879785,0.0606298103472259,0,0,0.0258892130246277,0,0,0,0,0,0,0.689275028051322,0.0795203699286937,0,0,0,0,0.33
"277",277,0,0,0,0.601096482736659,0,0,0.0946690335235477,0,0,0.00200472956291364,0.0289193805670018,0,0,0,0,0,0,0,0,0,0.6368154963721,0.045567648343891,0,0,0,0,0.34
"278",278,0,0,0,0.622332142627099,0,0,0.0652887027495842,0,0,0,0.0454397350310349,0,0,0,0,0,0,0,0,0,0.56412051652683,0.639528576944158,0,0,0,0,0.3
"279",279,0,0,0,0.364774340899991,0,0,0.0493627461846286,0,0,0.0236092602504977,0.0504031687236455,0,0,0.455545970120152,0,0,0,0,0,0,0.428367191689889,0.534691648188708,0,0,0,0,0.21
"280",280,0,0,0,0.593318294566131,0,0,0.0717011803661538,0,0,0.0352927608097348,0.109557872176273,0,0,0.563897908029813,0,0,0,0,0,0,0.387090137095804,0.130656414552712,0,0,0,0,0.18
"281",281,0.100867460745943,0,0,0.911301518626963,0,0,0.920562268061786,0,0.0605669015762878,0.430773907452582,0.654221314746071,0,0,0.823722743793192,0,0,0,0.408292030990269,0,0,0.93661106002612,0.252839806303528,0,0,0,0,0.16
"282",282,0,0,0,0.793546399700176,0,0,0.719227545556198,0,0.0117043134129374,0.411589564241535,0.249583107322098,0,0,0.768371871151378,0,0,0,0.0872178039475645,0,0,0.822254706692723,0.573778051864673,0,0,0,0,0.24
"283",283,0.112877324735011,0,0,0.771839007338183,0,0,0.858309255789191,0,0.0105804103766807,0.275489847602811,0.336644515717211,0,0,0.611036754067569,0,0,0,0.647322968328499,0,0,0.933091360509594,0.52898632085931,0,0,0,0,0.24
"284",284,0,0,0,0.844704376031242,0,0,0.622581707958426,0,0,0.269414085222633,0.698160083468848,0,0,0.771421051124125,0,0,0,0.0483634994137487,0,0,0.776132487503097,0.862608276999518,0,0,0,0,0.21
"285",285,0,0,0,0.653285823684634,0,0,0.549776319531739,0,0,0.221027586763525,0.125107391113298,0,0,0.395717534172071,0,0,0,0.00521527888398243,0,0,0.735700643574743,0.800021878146339,0,0,0,0,0.33
"286",286,0,0,0,0.763233328047532,0,0,0.569322888754465,0,0,0.255576287616984,0.681057502609095,0,0,0.419938032549124,0,0,0,0.0335039348088469,0,0,0.760390894735739,0.641310673556008,0,0,0,0,0.32
"287",287,0,0,0,0.790467915752084,0,0,0.56413478499185,0,0,0.376303865274576,0.219347594603627,0,0,0.0453468489704814,0,0,0,0,0,0,0.697868013961735,0.956038090345877,0,0,0,0,0.19
"288",288,0,0,0,0.682476834205838,0,0,0.224879837707666,0,0,0.292322175460022,0.235276014697362,0,0,0.108839240104181,0,0,0,0,0,0,0.450846866188921,0.770047931886305,0,0,0,0,0.14
"289",289,0,0,0,0.607872122552172,0,0,0.158569272944583,0,0,0.211038867430038,0.0738993118149267,0,0,0,0,0,0,0,0,0,0.653719989671569,0.758224736802109,0,0,0,0,0.24
"290",290,0,0,0,0.223413453164039,0,0,0.0593794473656533,0,0,0,0.0295313066037522,0,0,0,0,0,0,0,0,0,0.536466863749373,0.659059967951815,0,0,0,0,0.26
"291",291,0,0,0,0.363865647927853,0,0,0.108129446317797,0,0,0.00954888506598346,0.115539546086052,0,0,0,0,0,0,0,0,0,0.692894958889502,0.645459554213412,0,0,0,0,0.31
"292",292,0,0,0,0.300787678587752,0,0,0.14175463551448,0,0,0.0143601333370291,0.0536721360751998,0,0,0.388399091242224,0,0,0,0,0,0,0.664473684152471,0.454677991254706,0,0,0,0,0.34
"293",293,0,0,0,0.368828915108986,0,0,0.285325467274217,0,0,0,0.0393496520276474,0,0,0.00437348823023986,0,0,0,0.0305485161852741,0,0,0.743771099262743,0.333199240968758,0,0,0,0,0.44
"294",294,0.00219197300980992,0,0,0.160865195351668,0,0,0.669806541213671,0,0,0.0365581300146785,0.131888598369366,0,0,0,0,0,0,0.187894032915109,0,0,0.844692506089723,0.0369780029220682,0,0,0,0,0.31
"295",295,0,0,0,0.448396949599694,0,0,0.473735637759456,0,0,0.0644639276046401,0.0904248942986395,0.694632013927885,0,0.0291031267978763,0,0,0,0.0282801006969838,0,0,0.744629285726613,0.143783590824018,0,0,0,0,0.35
"296",296,0,0,0,0.614154672458755,0,0,0.335789317329557,0,0,0.0241358168141733,0.0564644527637654,0,0,0.000187114988757794,0,0,0,0.0184363356649472,0,0,0.757478690242934,0.0317835905562202,0,0,0,0,0.38
"297",297,0,0,0,0.622918020537954,0,0,0.568459571163586,0,0,0.268747321756207,0.231294259827786,0.770199638093012,0,0.0986585697013655,0,0,0,0.0903829264850398,0,0,0.779950051089878,0.520515909784889,0,0,0,0,0.22
"298",298,0,0,0,0.230155814162385,0,0,0.137032897210611,0,0,0.0168569394010544,0.556024969884602,0,0,0,0,0,0,0,0,0,0.647878551540902,0.115317264211292,0,0,0,0,0.25
"299",299,0,0,0,0.426406035484684,0,0,0.411473753827185,0,0,0.0207206800938822,0.0259667640569951,0,0,0.369455440901728,0,0,0,0,0,0,0.602263668401119,0.0801546089939242,0,0,0,0,0.36
"300",300,0,0,0,0.190652796327317,0,0,0.0189383144971129,0,0,0.00087666276626777,0,0,0,0.368813061566702,0,0,0,0,0,0,0.427273063611483,0.083018784090145,0,0,0,0,0.21
"301",301,0.0294594219958697,0,0,0.826157043227274,0,0,0.778804019273139,0,0.0673543349911323,0.499691223557608,0.241869081209664,0,0,0.531324552470807,0,0,0,0.208601093792619,0,0,0.861724599542794,0.0415426972967986,0,0,0,0,0.19
"302",302,0.0236729212525751,0,0,0.82319010108841,0,0,0.793893765575408,0,0.0431154538559042,0.459504406260103,0.701042891287883,0,0,0.481751705453082,0,0,0,0.199243417865519,0,0,0.873751543644224,0.516088911177436,0,0,0,0,0.22
"303",303,0,0,0,0.673612388299436,0,0,0.59104910985511,0,0.000737906074506218,0.38904476905325,0.183487383711669,0,0,0.437148701009198,0,0,0,0.0849555132307763,0,0,0.795778132917944,0.448844096522597,0,0,0,0,0.31
"304",304,0,0,0,0.496099431005104,0,0,0.69528070151978,0,0,0.280156655059794,0.602787606287995,0,0,0.607499187893958,0,0,0,0.176346628104979,0,0,0.846814176746084,0.672525262046927,0,0,0,0,0.23
"305",305,0,0,0,0.815665137536874,0,0,0.623280751751792,0,0.00701840080273943,0.43008228513078,0.362814645555666,0,0,0.530554311524109,0,0,0,0.0438939999858051,0,0,0.764581716099878,0.871102798072095,0,0,0,0,0.22
"306",306,0,0,0,0.561799206882797,0,0,0.188936529384059,0,0,0.252123315509497,0.159867054181989,0,0,0.432130617990092,0,0,0,0,0,0,0.703361631225776,0.558204904504055,0,0,0,0,0.3
"307",307,0,0,0,0.753640514873897,0,0,0.309019319793287,0,0,0.297588628342151,0.35092330044286,0,0,0.574560737017042,0,0,0,0,0,0,0.589656304988178,0.831669335118564,0,0,0,0,0.16
"308",308,0,0,0,0.594108371690817,0,0,0.0814443870899383,0,0,0.0309785780820094,0.168538997037393,0,0,0.0536573773821894,0,0,0,0,0,0,0.396692197048801,0.861293630252945,0,0,0,0,0.16
"309",309,0,0,0,0.571098409242639,0,0,0.0410549170683765,0,0,0.0926074688510004,0.114820390266994,0,0,0.0675396191631877,0,0,0,0,0,0,0.123612093214482,0.765678911395557,0,0,0,0,0.09
"310",310,0,0,0,0.542979306127197,0,0,0.41421090439494,0,0,0.0311457615655999,0.108988374294549,0,0,0.0335463270723913,0,0,0,0,0,0,0.49871248160322,0.507357477445833,0,0,0,0,0.23
"311",311,0,0,0,0.3203802406839,0,0,0.413074443717631,0,0,0.241730825744057,0.128521743231034,0,0,0.010263540458762,0,0,0,0,0,0,0.635980776093569,0.704050436412227,0,0,0,0,0.21
"312",312,0,0,0,0.179131596853634,0,0,0.474577992662158,0,0,0.0189741990364406,0.0778513655147518,0,0,0,0,0,0,0.0091127688319401,0,0,0.737999779152646,0.656450987078324,0,0,0,0,0.28
"313",313,0,0,0,0.114144015611962,0,0,0.479244004382454,0,0,0,0.0247722918743381,0,0,0,0,0,0,0.0184103334015661,0,0,0.744517285449271,0.328302661582821,0,0,0,0,0.35
"314",314,0,0,0,0.435207263643381,0,0,0.588706851329234,0,0,0,0.0353975592653549,0,0,0,0,0,0,0.0122798795302899,0,0,0.748087364249334,0.386483822776218,0,0,0,0,0.46
"315",315,0,0,0,0.390983157231247,0,0,0.521408377849395,0,0,0,0.00939803270701968,0,0,0,0,0,0,0.0180174507928991,0,0,0.77173796388927,0.0167116213147979,0,0,0,0,0.47
"316",316,0,0,0,0.457775123185317,0,0,0.487970772343484,0,0,0.0615306677718703,0.141599160620907,0,0,0.0254115886425156,0,0,0,0.64938835276403,0,0,0.822747654273841,0.0930513698095229,0,0,0,0,0.24
"317",317,0,0,0,0.665033632956277,0,0,0.474546370907146,0,0,0.0205839392535947,0.116475720321571,0,0,0,0,0,0,0.0577687234203868,0,0,0.786762216758253,0.348116464962094,0,0,0,0,0.39
"318",318,0,0,0,0.478649481515779,0,0,0.226088197269698,0,0,0.0159609249510498,0.0897586514441627,0,0,0.381548218239965,0,0,0,0.0241614714352381,0,0,0.741279765209169,0.055095757860708,0,0,0,0,0.39
"319",319,0,0,0,0.192599487177108,0,0,0.103933490717861,0,0,0,0,0,0,0.334630662541982,0,0,0,0,0,0,0.630335037894299,0.0435334328893417,0,0,0,0,0.34
"320",320,0,0,0,0.574117411285027,0,0,0.0631113297160114,0,0,0.000816240664194325,0.0703393344910682,0,0,0.372213063820932,0,0,0,0,0,0,0.594978574597759,0.219329212113262,0,0,0,0,0.34
"321",321,0,0,0,0.700850639808848,0,0,0.498187432999948,0,0.00261116753280963,0.422977937146485,0.163675643332563,0,0,0.48787793249886,0,0,0,0,0,0,0.715506813620038,0.0499967233280191,0,0,0,0,0.22
"322",322,0,0,0,0.759968532496306,0,0,0.648464726847672,0,0,0.314721227737575,0.610866992388724,0,0,0.762804725199232,0,0,0,0.0867851615623058,0,0,0.814729883451902,0.117859971798182,0,0,0,0,0.25
